SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,GEN_DEM,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
29-Jan-20,7,24381,600,26267,22693,3516,6465,0,13080,0,1181,455,0,440,-105,170,268,0,0
29-Jan-20,8,24020,600,25963,22369,3471,6465,0,13080,0,1160,464,0,435,-183,180,246,0,0
29-Jan-20,9,23668,600,25466,22075,3456,6465,0,13080,0,893,-226,0,495,-72,158,-7,0,0
29-Jan-20,10,23907,599,25803,22241,3441,6465,0,13080,0,890,-270,0,498,-120,153,-17,0,0
29-Jan-20,11,24950,599,26742,23255,3411,6465,0,13080,0,326,-796,0,754,-31,141,-40,0,0
29-Jan-20,12,26269,599,27799,24536,3381,6465,0,13080,0,72,-820,0,766,78,73,-39,0,0
29-Jan-20,13,29714,600,30817,27700,3356,6465,0,13080,0,12,-491,0,927,125,101,314,0,0
29-Jan-20,14,32899,600,33931,30626,3332,6465,0,13080,0,10,-422,0,934,90,83,334,0,0
29-Jan-20,15,36850,600,37269,33887,3286,6465,0,13080,203,6,801,0,924,-16,1,888,0,0
29-Jan-20,16,38244,600,38433,34868,3240,6465,7,13080,422,11,921,0,923,19,0,915,0,0
29-Jan-20,17,38944,600,39220,35377,3181,6465,231,13080,416,12,1636,0,851,-80,0,849,0,0
29-Jan-20,18,38917,600,39299,35397,3122,6465,843,13080,332,13,1677,0,848,-101,0,846,0,0
29-Jan-20,19,39260,600,39753,35630,3183,6465,1690,13080,332,13,1774,0,1048,-212,0,932,0,0
29-Jan-20,20,38713,613,39281,35166,3244,6465,2600,13080,332,13,1717,0,1052,-274,0,936,0,0
29-Jan-20,21,37417,609,38102,34051,3314,6465,3470,13080,173,12,459,0,496,-237,0,936,0,0
29-Jan-20,22,36826,600,37705,33626,3384,6465,4020,13080,0,8,344,0,465,-271,0,936,0,0
29-Jan-20,23,36185,600,36926,33095,3402,6465,4510,13080,0,5,154,0,579,-136,65,997,0,0
29-Jan-20,24,35749,600,36353,32718,3419,6465,4350,13080,0,4,155,0,583,30,219,999,0,0
29-Jan-20,25,35803,600,36407,32783,3432,6465,4130,13080,0,4,788,0,680,115,341,847,0,0
29-Jan-20,26,35826,600,36430,32803,3444,6465,4080,13080,0,4,824,0,685,116,312,842,0,0
29-Jan-20,27,36243,600,36851,33250,3471,6465,3170,13080,0,8,1254,0,871,124,278,646,0,0
29-Jan-20,28,36442,600,37050,33487,3498,6465,2460,13080,0,8,1273,0,880,124,207,639,0,0
29-Jan-20,29,36802,600,37409,33936,3500,6465,2020,13080,0,7,1166,0,844,124,218,886,0,0
29-Jan-20,30,36973,600,37580,34089,3503,6465,1650,13080,0,7,1175,0,841,117,198,894,0,0
29-Jan-20,31,37377,600,37985,34506,3527,6465,1230,13080,0,8,1912,0,564,35,67,518,0,0
29-Jan-20,32,38487,600,39095,35608,3551,6465,624,13080,0,8,1955,0,552,109,147,505,0,0
29-Jan-20,33,39467,600,40078,36454,3570,6465,178,13080,0,11,2002,0,398,50,140,941,0,0
29-Jan-20,34,40856,600,41436,37663,3590,6465,6,13080,36,16,2004,0,393,84,251,959,0,0
29-Jan-20,35,42338,617,42875,38988,3614,6465,0,13080,108,11,1524,0,735,-17,159,1017,0,0
29-Jan-20,36,42473,617,43015,39137,3638,6465,0,13080,108,11,1515,0,752,-22,22,1019,0,0
29-Jan-20,37,42248,617,42831,39005,3668,6465,0,13080,94,11,2003,0,844,-49,0,889,0,0
29-Jan-20,38,41805,605,42463,38661,3697,6465,0,13080,0,15,2004,0,848,-38,0,885,0,0
29-Jan-20,39,41131,600,41861,38166,3638,6465,0,13080,0,15,1956,0,856,-115,0,662,0,0
29-Jan-20,40,39969,600,40740,37144,3578,6465,0,13080,0,9,1954,0,857,-162,0,654,0,0
29-Jan-20,41,38796,600,39560,36121,3508,6465,0,13080,0,9,1954,0,950,-88,-67,626,0,0
29-Jan-20,42,36932,600,37944,34503,3437,6465,0,13080,0,8,1954,0,955,-186,-218,626,0,0
29-Jan-20,43,34925,600,36036,32687,3403,6465,0,13080,0,8,1953,0,1054,-133,-370,985,0,0
29-Jan-20,44,32522,600,33861,30488,3369,6465,0,13080,0,8,1943,0,1056,-222,-509,1000,0,0
29-Jan-20,45,30239,600,31533,28360,3308,6465,0,13080,0,6,1298,0,863,-168,-520,858,0,0
29-Jan-20,46,28482,600,29917,26598,3248,6465,0,13080,0,12,1258,0,853,-288,-535,854,0,0
29-Jan-20,47,26216,599,27594,24531,3204,6465,0,13080,0,12,743,0,636,-301,-466,688,0,0
29-Jan-20,48,24982,599,26094,23539,3161,6465,0,13080,0,13,718,0,626,-185,-315,682,0,0
30-Jan-20,1,24581,599,25696,23221,3098,6465,0,13080,0,80,687,0,467,-274,-162,596,0,0
30-Jan-20,2,24944,599,25839,23645,3035,6465,0,13080,0,83,685,0,460,-188,-25,593,0,0
30-Jan-20,3,24723,599,25563,23369,2942,6465,0,13080,0,85,381,0,578,-156,0,685,0,0
30-Jan-20,4,24388,599,25252,23001,2850,6465,0,13080,0,85,369,0,583,-180,0,689,0,0
30-Jan-20,5,24027,600,25284,22622,2780,6465,0,13080,0,329,603,0,300,-328,0,689,0,0
30-Jan-20,6,24082,599,25389,22573,2711,6465,0,13080,0,353,615,0,282,-355,0,689,0,0
30-Jan-20,7,23879,600,25295,22371,2618,6465,0,13080,0,563,1077,0,3,-250,-3,648,0,0
30-Jan-20,8,23667,600,24734,22126,2526,6465,0,13080,0,358,1099,0,0,-100,-9,647,0,0
30-Jan-20,9,23559,600,24666,22094,2478,6465,0,13080,0,369,1209,0,-138,30,0,487,0,0
30-Jan-20,10,23797,600,25101,22354,2431,6465,0,13080,0,558,1195,0,-146,17,0,481,0,0
30-Jan-20,11,24620,600,25245,23083,2462,6465,0,13080,0,25,374,0,576,30,0,680,0,0
30-Jan-20,12,25904,600,26587,24283,2492,6465,0,13080,0,83,367,0,690,88,65,683,0,0
30-Jan-20,13,29325,600,29962,27409,2518,6465,0,13080,0,37,1495,0,775,116,218,185,0,0
30-Jan-20,14,32282,600,32696,29890,2545,6465,0,13080,194,8,1589,0,777,116,258,180,0,0
30-Jan-20,15,35621,600,35997,32907,2638,6465,0,13080,238,14,1775,0,417,55,110,954,0,0
30-Jan-20,16,37244,600,37467,34243,2731,6465,0,13080,391,14,1783,0,404,105,45,1000,0,0
30-Jan-20,17,38144,600,38369,35065,2805,6465,14,13080,396,21,1928,0,945,26,0,1000,0,0
30-Jan-20,18,38454,600,38691,35450,2879,6465,112,13080,396,17,1933,0,974,-16,0,999,0,0
30-Jan-20,19,38821,600,39193,35975,3036,6465,217,13080,245,17,1933,0,1054,13,0,1000,0,0
30-Jan-20,20,39024,605,39543,36303,3192,6465,394,13080,116,14,1933,0,1058,-16,0,1000,0,0
30-Jan-20,21,38845,617,39404,36173,3328,6465,551,13080,73,15,2001,0,934,71,0,1000,0,0
30-Jan-20,22,38860,626,39503,36257,3463,6465,584,13080,0,17,2003,0,929,115,0,999,0,0
30-Jan-20,23,38780,618,39415,36161,3542,6465,662,13080,0,17,2002,0,1007,116,76,1000,0,0
30-Jan-20,24,38647,600,39263,35988,3621,6465,836,13080,0,16,2002,0,1010,116,97,1000,0,0
30-Jan-20,25,38590,600,39203,35928,3760,6465,940,13080,0,13,2003,0,1001,116,92,904,0,0
30-Jan-20,26,38364,600,38972,35705,3899,6465,956,13080,0,8,2004,0,999,116,9,901,0,0
30-Jan-20,27,38044,600,38652,35418,4022,6465,818,13080,0,8,2004,0,1000,115,92,996,0,0
30-Jan-20,28,37639,600,38247,35055,4144,6465,808,13080,0,8,2004,0,1000,116,162,1000,0,0
30-Jan-20,29,37498,600,38106,34927,4223,6465,756,13080,0,8,2004,0,989,91,29,1000,0,0
30-Jan-20,30,37195,600,37803,34629,4302,6465,654,13080,0,8,2004,0,986,102,0,1000,0,0
30-Jan-20,31,36969,600,37577,34409,4362,6465,439,13080,0,8,2004,0,543,115,43,961,0,0
30-Jan-20,32,37546,600,38154,35008,4421,6465,273,13080,0,8,2004,0,522,110,156,960,0,0
30-Jan-20,33,38244,600,38852,35598,4458,6465,86,13080,0,8,2003,0,917,31,50,1017,0,0
30-Jan-20,34,39406,600,40022,36621,4494,6465,2,13080,0,16,2003,0,938,76,0,1019,0,0
30-Jan-20,35,40964,600,41614,37896,4536,6465,0,13080,111,12,2003,0,997,-82,-67,1019,0,0
30-Jan-20,36,41095,600,42066,38084,4577,6465,0,13080,102,13,2003,0,1000,-242,-218,1020,0,0
30-Jan-20,37,40626,600,41986,37756,4578,6465,0,13080,16,15,2003,0,1055,-391,-370,1020,0,0
30-Jan-20,38,39996,600,41575,37179,4579,6465,0,13080,0,15,2002,0,1056,-455,-509,1019,0,0
30-Jan-20,39,39315,600,40920,36653,4466,6465,0,13080,0,14,2002,0,1058,-455,-536,1020,0,0
30-Jan-20,40,38195,600,39803,35605,4352,6465,0,13080,0,18,2003,0,1057,-455,-535,1020,0,0
30-Jan-20,41,36920,600,38524,34409,4189,6465,0,13080,0,13,2003,0,1058,-455,-536,1020,0,0
30-Jan-20,42,35322,600,36885,32969,4026,6465,0,13080,0,11,2002,0,1057,-417,-535,1020,0,0
30-Jan-20,43,33392,600,34761,31188,3924,6465,0,13080,0,12,1926,0,945,-280,-477,963,0,0
30-Jan-20,44,31266,600,32680,29213,3822,6465,0,13080,0,11,1923,0,941,-274,-529,960,0,0
30-Jan-20,45,29314,600,30532,27404,3624,6465,0,13080,0,11,1756,0,810,-140,-467,663,0,0
30-Jan-20,46,27545,600,28948,25650,3426,6465,0,13080,0,127,1714,0,730,-146,-530,651,0,0
30-Jan-20,47,25863,600,27040,24079,3262,6465,0,13080,8,18,701,0,3,-101,-466,655,0,0
30-Jan-20,48,25000,600,26077,23276,3098,6465,0,13080,1,75,634,0,0,-88,-315,655,0,0
31-Jan-20,1,24424,600,26567,22755,2982,6465,0,13080,0,809,1213,0,-571,75,-163,621,0,0
31-Jan-20,2,24987,600,27298,23306,2866,6465,0,13080,0,1025,1241,0,-673,113,-13,619,0,0
31-Jan-20,3,24817,600,26109,23170,2756,6465,0,13080,0,447,959,0,-245,113,137,470,0,0
31-Jan-20,4,24391,600,25704,22737,2645,6465,0,13080,0,490,948,0,-223,113,290,465,0,0
31-Jan-20,5,24054,600,26096,22306,2572,6465,0,13080,0,895,1155,0,-547,113,440,632,0,0
31-Jan-20,6,24190,600,26013,22443,2500,6465,0,13080,0,660,1163,0,-563,113,504,637,0,0
31-Jan-20,7,23732,600,25701,22045,2488,6465,0,13080,0,661,1068,0,-708,113,504,448,0,0
31-Jan-20,8,23161,600,25616,21498,2477,6465,0,13080,0,1142,1063,0,-713,113,504,441,0,0
31-Jan-20,9,22832,600,25260,21243,2558,6465,0,13080,0,1175,721,0,-653,113,504,546,0,0
31-Jan-20,10,22813,600,25096,21200,2638,6465,0,13080,0,1076,689,0,-607,113,504,549,0,0
31-Jan-20,11,23474,600,24478,21811,2732,6465,0,13080,0,400,350,0,-4,113,504,321,0,0
31-Jan-20,12,24498,600,25298,22816,2826,6465,0,13080,0,200,350,0,0,113,504,313,0,0
31-Jan-20,13,27314,600,27931,25369,2935,6465,0,13080,0,17,796,0,110,113,504,560,0,0
31-Jan-20,14,30134,599,30750,27923,3044,6465,0,13080,0,17,862,0,116,108,450,570,0,0
31-Jan-20,15,33381,598,34091,30833,3168,6465,0,13080,0,16,1420,0,-96,26,302,800,0,0
31-Jan-20,16,35043,598,35830,32301,3291,6465,2,13080,0,12,1452,0,-103,-74,207,809,0,0
31-Jan-20,17,35908,599,36565,33158,3370,6465,67,13080,0,20,1979,0,733,-38,60,993,0,0
31-Jan-20,18,35915,599,36597,33268,3449,6465,227,13080,0,19,2003,0,915,-64,0,999,0,0
31-Jan-20,19,36665,599,37442,33976,3549,6465,436,13080,0,12,2003,0,1053,-166,0,1000,0,0
31-Jan-20,20,36703,598,37477,34000,3649,6465,684,13080,0,18,2003,0,1058,-158,0,1000,0,0
31-Jan-20,21,36574,600,37222,33868,3676,6465,760,13080,0,13,2003,0,1057,-35,0,999,0,0
31-Jan-20,22,36465,600,37078,33743,3704,6465,815,13080,0,13,2003,0,1056,18,1,1000,0,0
31-Jan-20,23,36468,600,37083,33803,3732,6465,968,13080,0,15,2003,0,1058,59,84,999,0,0
31-Jan-20,24,36253,600,36869,33596,3760,6465,997,13080,0,16,2003,0,1057,99,121,1000,0,0
31-Jan-20,25,36361,600,36975,33738,3847,6465,923,13080,0,14,2004,0,1002,47,268,1000,0,0
31-Jan-20,26,36090,600,36704,33506,3934,6465,897,13080,0,14,2003,0,999,45,309,999,0,0
31-Jan-20,27,35787,600,36400,33228,3962,6465,840,13080,0,13,2004,0,1000,108,362,1000,0,0
31-Jan-20,28,35208,600,35821,32669,3991,6465,819,13080,0,13,2003,0,999,112,419,1000,0,0
31-Jan-20,29,35285,600,35898,32759,3978,6465,813,13080,0,13,2003,0,999,108,435,1000,0,0
31-Jan-20,30,34842,600,35453,32354,3965,6465,670,13080,0,11,2003,0,1001,114,400,1000,0,0
31-Jan-20,31,34952,600,35564,32464,3961,6465,389,13080,0,12,2003,0,971,114,475,1000,0,0
31-Jan-20,32,35644,600,36257,33147,3957,6465,180,13080,0,13,2002,0,967,114,504,999,0,0
31-Jan-20,33,36368,600,36985,33818,3946,6465,48,13080,0,17,2003,0,998,113,504,1018,0,0
31-Jan-20,34,37312,600,37928,34606,3934,6465,2,13080,0,16,2002,0,1001,37,502,1019,0,0
31-Jan-20,35,38878,600,39491,36019,3958,6465,0,13080,0,13,2002,0,1000,52,436,1020,0,0
31-Jan-20,36,38919,600,39532,36083,3981,6465,0,13080,0,13,2002,0,1001,14,427,1019,0,0
31-Jan-20,37,38527,600,39156,35799,4058,6465,0,13080,0,13,2002,0,1055,-16,281,1019,0,0
31-Jan-20,38,37739,600,38353,35079,4135,6465,0,13080,0,14,2002,0,1057,50,278,1019,0,0
31-Jan-20,39,36605,600,37261,34085,4115,6465,0,13080,0,18,2002,0,1057,-38,427,1019,0,0
31-Jan-20,40,35361,600,35974,32930,4095,6465,0,13080,0,13,2002,0,1058,50,500,1019,0,0
31-Jan-20,41,34260,600,34873,31933,4090,6465,0,13080,0,13,2002,0,1003,114,504,1000,0,0
31-Jan-20,42,32779,600,33392,30621,4085,6465,0,13080,0,13,2002,0,1001,114,504,999,0,0
31-Jan-20,43,31127,600,31739,29114,4118,6465,0,13080,0,12,1849,0,808,114,504,815,0,0
31-Jan-20,44,29473,600,30089,27616,4152,6465,0,13080,0,16,1843,0,726,114,504,796,0,0
31-Jan-20,45,27536,600,28247,25799,4166,6465,0,13080,0,16,1615,0,-95,114,504,83,0,0
31-Jan-20,46,26445,600,27161,24742,4179,6465,0,13080,0,12,1483,0,-104,112,504,44,0,0
31-Jan-20,47,24389,600,25756,22891,4170,6465,0,13080,0,13,-136,0,-618,82,504,307,0,0
31-Jan-20,48,23444,600,25327,22025,4160,6465,0,13080,0,250,-327,0,-706,82,504,312,0,0
01-Feb-20,1,23035,600,25546,21673,4190,6465,0,13080,0,373,-638,0,-706,82,504,-194,0,0
01-Feb-20,2,23183,600,25743,21880,4219,6465,0,13080,0,375,-663,0,-707,82,504,-215,0,0
01-Feb-20,3,22677,599,25756,21426,4225,6465,0,13080,0,496,-1385,0,-599,82,504,194,0,0
01-Feb-20,4,22010,599,25298,20833,4231,6465,0,13080,0,670,-1424,0,-595,82,504,211,0,0
01-Feb-20,5,21540,599,25054,20421,4264,6465,0,13080,0,877,-1424,0,-614,82,504,404,0,0
01-Feb-20,6,21023,600,24885,19893,4297,6465,0,13080,0,1223,-1425,0,-614,82,504,411,0,0
01-Feb-20,7,20457,600,24410,19312,4272,6465,0,13080,0,1656,-1037,0,-660,82,504,627,0,0
01-Feb-20,8,19748,600,23753,18654,4248,6465,0,13080,0,1775,-968,0,-662,82,504,621,0,0
01-Feb-20,9,19303,600,23471,18245,4240,6465,0,13080,0,1744,-1001,0,-705,82,504,-118,0,0
01-Feb-20,10,19278,600,23431,18218,4232,6465,0,13080,0,1733,-950,0,-706,82,504,-164,0,0
01-Feb-20,11,19619,600,24461,18538,4220,6465,0,13080,0,1619,-1275,0,-706,82,504,-642,0,0
01-Feb-20,12,20188,600,24857,19077,4207,6465,0,13080,0,1441,-1272,0,-706,82,504,-650,0,0
01-Feb-20,13,21735,600,25139,20496,4236,6465,0,13080,0,711,-1374,0,-719,82,504,70,0,0
01-Feb-20,14,22885,599,25365,21575,4265,6465,0,13080,0,22,-1140,0,-719,82,504,110,0,0
01-Feb-20,15,24680,602,25841,23233,4314,6465,0,13080,0,18,865,0,-541,82,504,4,0,0
01-Feb-20,16,25597,600,26747,24067,4362,6465,1,13080,0,16,1225,0,-534,82,504,12,0,0
01-Feb-20,17,27102,600,28455,25483,4367,6465,113,13080,0,17,1591,0,-736,82,504,711,0,0
01-Feb-20,18,28412,600,29594,26554,4372,6465,645,13080,113,11,1606,0,-684,82,504,750,0,0
01-Feb-20,19,29184,600,29723,27166,4512,6465,1450,13080,77,16,1701,0,376,82,504,850,0,0
01-Feb-20,20,28979,600,29593,26956,4651,6465,2240,13080,0,14,1705,0,428,82,504,854,0,0
01-Feb-20,21,28830,600,29443,26718,4730,6465,3220,13080,0,13,1705,0,576,34,504,854,0,0
01-Feb-20,22,28078,600,28692,25935,4808,6465,3690,13080,0,14,1705,0,583,28,504,853,0,0
01-Feb-20,23,27949,600,28565,25749,4844,6465,3840,13080,0,15,1705,0,702,-1,454,831,0,0
01-Feb-20,24,27968,600,29050,25745,4881,6465,3810,13080,0,411,1705,0,707,-71,394,829,0,0
01-Feb-20,25,27755,600,28664,25516,4877,6465,3780,13080,0,281,1610,0,355,-28,244,539,0,0
01-Feb-20,26,27865,600,28482,25558,4873,6465,4080,13080,0,17,1607,0,339,17,170,528,0,0
01-Feb-20,27,27759,600,28824,25442,4787,6465,3700,13080,0,417,1606,0,527,-48,171,776,0,0
01-Feb-20,28,27484,599,28574,25184,4701,6465,3620,13080,0,437,1606,0,536,-54,171,785,0,0
01-Feb-20,29,27863,599,28859,25578,4558,6465,3190,13080,0,280,1682,0,730,-117,177,843,0,0
01-Feb-20,30,28182,599,29049,25831,4416,6465,2510,13080,0,161,1685,0,739,-107,81,845,0,0
01-Feb-20,31,28996,600,29924,26533,4231,6465,1770,13080,0,12,1800,0,787,-250,-66,900,0,0
01-Feb-20,32,29831,600,30863,27352,4046,6465,1020,13080,0,12,1804,0,788,-306,-114,903,0,0
01-Feb-20,33,31404,600,32678,28720,3849,6465,282,13080,0,11,1995,0,991,-433,-230,1015,0,0
01-Feb-20,34,33047,600,34423,30176,3652,6465,15,13080,0,12,2002,0,1000,-456,-308,1019,0,0
01-Feb-20,35,35371,600,36895,32196,3470,6465,0,13080,0,10,2002,0,1000,-456,-458,1019,0,0
01-Feb-20,36,36490,600,38091,33152,3288,6465,0,13080,0,10,2002,0,999,-456,-535,1019,0,0
01-Feb-20,37,36209,600,37814,32929,3124,6465,0,13080,0,14,2002,0,1055,-456,-535,1019,0,0
01-Feb-20,38,35771,600,37376,32436,2960,6465,0,13080,0,13,2003,0,1057,-456,-536,1019,0,0
01-Feb-20,39,34933,600,36536,31696,2684,6465,0,13080,0,12,2003,0,1058,-456,-535,1019,0,0
01-Feb-20,40,34250,600,35856,31077,2408,6465,0,13080,0,14,2002,0,1057,-456,-536,1020,0,0
01-Feb-20,41,33343,600,34944,30221,2168,6465,0,13080,0,10,2002,0,1057,-456,-535,1019,0,0
01-Feb-20,42,32204,600,33803,29205,1928,6465,0,13080,0,8,2002,0,1057,-456,-535,1019,0,0
01-Feb-20,43,31159,600,32759,28313,1750,6465,0,13080,0,8,2002,0,1057,-456,-536,1000,0,0
01-Feb-20,44,30281,600,31838,27550,1572,6465,0,13080,0,8,2002,0,1057,-454,-495,1000,0,0
01-Feb-20,45,28940,600,30264,26257,1436,6465,0,13080,0,8,1810,0,908,-366,-350,906,0,0
01-Feb-20,46,27928,600,29202,25264,1300,6465,0,13080,0,8,1803,0,901,-335,-331,903,0,0
01-Feb-20,47,26631,600,27774,24073,1188,6465,0,13080,0,8,1710,0,855,-268,-267,855,0,0
01-Feb-20,48,25805,600,26820,23356,1075,6465,0,13080,0,7,1707,0,853,-271,-137,853,0,0
02-Feb-20,1,25620,600,26378,23217,1038,6465,0,13080,0,7,1707,0,851,-138,-13,854,0,0
02-Feb-20,2,25859,600,26491,23537,1001,6465,0,13080,0,6,1707,0,851,-26,0,854,0,0
02-Feb-20,3,25526,600,26188,23265,962,6465,0,13080,0,6,1610,0,805,-56,66,806,0,0
02-Feb-20,4,25045,600,25705,22851,923,6465,0,13080,0,7,1607,0,803,-53,219,805,0,0
02-Feb-20,5,24369,600,25042,22202,930,6465,0,13080,0,6,1608,0,804,-67,348,805,0,0
02-Feb-20,6,24062,600,24701,21872,938,6465,0,13080,0,6,1608,0,804,-33,351,805,0,0
02-Feb-20,7,23454,600,24124,21238,938,6465,0,13080,0,7,1512,0,760,-63,330,759,0,0
02-Feb-20,8,23129,600,23765,20910,937,6465,0,13080,0,6,1509,0,758,-30,326,757,0,0
02-Feb-20,9,22910,600,23546,20718,1027,6465,0,13080,0,7,1507,0,756,-29,419,756,0,0
02-Feb-20,10,22810,600,23494,20633,1117,6465,0,13080,0,84,1507,0,752,15,420,756,0,0
02-Feb-20,11,22698,600,23388,20445,1186,6465,0,13080,0,90,1604,0,294,81,502,991,0,0
02-Feb-20,12,22821,600,23511,20524,1256,6465,0,13080,0,90,1608,0,270,87,504,999,0,0
02-Feb-20,13,23548,600,24171,21204,1304,6465,0,13080,0,23,1703,0,373,87,504,999,0,0
02-Feb-20,14,24174,600,24793,21786,1353,6465,0,13080,0,19,1707,0,381,87,504,1000,0,0
02-Feb-20,15,25172,600,25790,22662,1408,6465,0,13080,0,18,1705,0,826,87,504,999,0,0
02-Feb-20,16,25841,600,26459,23288,1462,6465,0,13080,0,18,1705,0,849,87,504,999,0,0
02-Feb-20,17,27308,600,27926,24653,1522,6465,37,13080,0,18,1801,0,631,87,504,1000,0,0
02-Feb-20,18,28655,600,29272,25900,1581,6465,196,13080,0,17,1804,0,621,87,504,999,0,0
02-Feb-20,19,29954,600,30570,27054,1694,6465,453,13080,0,16,1900,0,999,87,504,999,0,0
02-Feb-20,20,30566,600,31184,27532,1807,6465,696,13080,0,18,1904,0,1017,87,504,1000,0,0
02-Feb-20,21,31131,600,31746,28006,1928,6465,973,13080,0,15,1904,0,954,87,504,1000,0,0
02-Feb-20,22,31707,600,32319,28526,2050,6465,1430,13080,0,12,1904,0,951,87,504,1000,0,0
02-Feb-20,23,31892,600,32504,28661,2162,6465,1780,13080,0,12,1904,0,950,87,504,952,0,0
02-Feb-20,24,32036,600,32648,28775,2273,6465,2180,13080,0,12,1904,0,951,68,504,951,0,0
02-Feb-20,25,32445,600,33057,29187,2355,6465,2430,13080,0,12,1904,0,856,80,504,951,0,0
02-Feb-20,26,32237,600,32849,29052,2437,6465,2530,13080,0,12,1904,0,852,39,504,951,0,0
02-Feb-20,27,32147,600,32759,28987,2501,6465,2140,13080,0,12,1904,0,712,49,504,951,0,0
02-Feb-20,28,31920,600,32532,28886,2565,6465,1680,13080,0,12,1904,0,651,62,504,951,0,0
02-Feb-20,29,31943,600,32555,28984,2600,6465,1440,13080,0,12,1904,0,3,87,504,951,0,0
02-Feb-20,30,32193,600,32805,29238,2634,6465,1040,13080,0,12,1904,0,0,87,504,951,0,0
02-Feb-20,31,32564,600,33176,29622,2640,6465,661,13080,0,12,2000,0,749,87,504,998,0,0
02-Feb-20,32,33105,600,33717,30172,2646,6465,278,13080,0,12,2003,0,940,87,504,1000,0,0
02-Feb-20,33,34344,600,34959,31305,2616,6465,50,13080,0,15,2003,0,805,87,504,1019,0,0
02-Feb-20,34,35746,600,36358,32597,2586,6465,1,13080,0,12,2003,0,798,87,504,1020,0,0
02-Feb-20,35,37127,600,37737,33755,2621,6465,0,13080,0,10,2002,0,991,87,504,1019,0,0
02-Feb-20,36,37561,600,38171,34162,2656,6465,0,13080,0,10,2003,0,1000,87,504,1019,0,0
02-Feb-20,37,36903,600,37515,33654,2748,6465,0,13080,0,12,2003,0,1055,87,504,1019,0,0
02-Feb-20,38,36166,600,36777,33039,2841,6465,0,13080,0,11,2003,0,1057,87,504,1020,0,0
02-Feb-20,39,35400,600,36014,32364,2884,6465,0,13080,0,14,2003,0,1057,87,442,1019,0,0
02-Feb-20,40,34141,600,34749,31176,2926,6465,0,13080,0,8,2002,0,1057,87,474,1020,0,0
02-Feb-20,41,32719,600,33327,29812,2951,6465,0,13080,0,8,1907,0,954,87,504,953,0,0
02-Feb-20,42,31315,600,31923,28684,2976,6465,0,13080,0,8,1903,0,949,87,504,951,0,0
02-Feb-20,43,30026,600,30645,27618,3056,6465,0,13080,0,19,1712,0,662,60,504,841,0,0
02-Feb-20,44,28121,600,29048,25937,3135,6465,0,13080,0,294,1683,0,643,-33,504,819,0,0
02-Feb-20,45,26300,600,26994,24295,3190,6465,0,13080,0,27,823,0,146,-67,504,29,0,0
02-Feb-20,46,24915,600,25839,23007,3245,6465,0,13080,0,256,742,0,123,-50,504,-18,0,0
02-Feb-20,47,23124,600,24870,21366,3372,6465,0,13080,0,347,-162,0,-507,44,504,-130,0,0
02-Feb-20,48,22027,600,24696,20439,3500,6465,0,13080,0,1120,-223,0,-593,62,504,-133,0,0
03-Feb-20,1,21626,600,24348,20134,3610,6465,0,13080,0,869,-611,0,-420,-18,504,-204,0,0
03-Feb-20,2,21986,600,24544,20581,3719,6465,0,13080,0,694,-627,0,-413,-20,504,-204,0,0
03-Feb-20,3,21790,600,24811,20460,3828,6465,0,13080,0,983,-858,0,-540,-40,504,212,0,0
03-Feb-20,4,21202,600,24901,19946,3937,6465,0,13080,0,1624,-867,0,-546,-62,504,229,0,0
03-Feb-20,5,20677,600,24659,19509,4044,6465,0,13080,0,1725,-936,0,-510,-50,504,-161,0,0
03-Feb-20,6,20512,600,24560,19379,4150,6465,0,13080,0,1718,-933,0,-509,-106,504,-182,0,0
03-Feb-20,7,20195,600,24334,19068,4166,6465,0,13080,0,1704,-374,0,-695,-53,504,-713,0,0
03-Feb-20,8,19810,600,24059,18711,4182,6465,0,13080,0,1691,-348,0,-704,-169,504,-737,0,0
03-Feb-20,9,19617,600,24148,18574,4156,6465,0,13080,0,1666,-669,0,-704,-154,504,-738,0,0
03-Feb-20,10,19813,600,24342,18763,4131,6465,0,13080,0,1658,-682,0,-704,-147,504,-738,0,0
03-Feb-20,11,20771,600,25037,19650,4070,6465,0,13080,0,1185,-802,0,-727,-214,504,-738,0,0
03-Feb-20,12,22474,600,25650,21233,4010,6465,0,13080,0,237,-806,0,-723,-85,504,-725,0,0
03-Feb-20,13,26002,600,27374,24495,4009,6465,0,13080,0,33,-558,0,-177,62,504,-4,0,0
03-Feb-20,14,29332,600,30415,27528,4008,6465,0,13080,0,10,-327,0,-146,69,504,39,0,0
03-Feb-20,15,33085,600,33714,30955,3998,6465,0,13080,0,12,1653,0,272,-17,504,480,0,0
03-Feb-20,16,34641,600,35323,32330,3989,6465,19,13080,0,13,1959,0,319,-69,441,503,0,0
03-Feb-20,17,35350,600,36129,32994,3980,6465,303,13080,0,11,2002,0,1024,-168,292,978,0,0
03-Feb-20,18,35419,600,36230,33082,3970,6465,865,13080,0,12,2004,0,1057,-199,206,1000,0,0
