SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,GEN_DEM,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
20-Mar-14,26,38645,600,39945,35013,1676,2524,1460,4516,0,10,997,0,1000,-251,-439,0,0,0
20-Mar-14,27,38646,600,39932,35029,1676,2524,1380,4516,0,9,997,0,1000,-238,-439,0,0,0
20-Mar-14,28,38554,600,39781,34985,1669,2524,1150,4516,0,10,998,0,1000,-178,-439,0,0,0
20-Mar-14,29,38616,600,39840,35099,1669,2524,952,4516,0,8,997,0,1000,-177,-439,0,0,0
20-Mar-14,30,38631,600,39889,35178,1715,2524,806,4516,0,10,998,0,1000,-209,-439,0,0,0
20-Mar-14,31,38690,600,39990,35304,1715,2524,645,4516,0,10,997,0,1000,-251,-439,0,0,0
20-Mar-14,32,39597,600,40890,36229,1697,2524,459,4516,0,13,998,0,1000,-251,-429,0,0,0
20-Mar-14,33,40812,600,42030,37273,1697,2524,306,4516,72,10,998,0,1000,-251,-429,0,0,0
20-Mar-14,34,41935,600,42986,38138,1504,2524,212,4516,239,10,997,0,1000,-251,-429,0,0,0
20-Mar-14,35,42599,600,43591,38707,1504,2524,135,4516,304,16,998,0,1000,-251,-429,0,0,0
20-Mar-14,36,43117,600,44116,39195,1418,2524,58,4516,304,23,997,0,1000,-251,-429,0,0,0
20-Mar-14,37,44048,600,45044,40067,1418,2524,48,4516,304,20,998,0,1000,-251,-429,0,0,0
20-Mar-14,38,45056,600,46068,40881,1406,2524,0,4516,280,12,997,0,1000,-251,-429,0,0,0
20-Mar-14,39,44666,600,45768,40523,1406,2524,0,4516,191,13,998,0,1000,-251,-429,0,0,0
20-Mar-14,40,43383,600,44625,39435,1366,2524,0,4516,55,17,997,0,1000,-251,-429,0,0,0
20-Mar-14,41,42263,600,43527,38470,1366,2524,0,4516,0,23,998,0,1000,-212,-429,0,0,0
20-Mar-14,42,40567,600,41844,37001,1330,2524,0,4516,0,17,997,0,1000,-231,-429,0,0,0
20-Mar-14,43,38697,600,39990,35303,1330,2524,0,4516,0,17,997,0,1000,-247,-429,0,0,0
20-Mar-14,44,36623,600,37885,33452,1306,2524,0,4516,0,15,998,0,1000,-218,-429,0,0,0
20-Mar-14,45,34245,600,35493,31251,1306,2524,0,4516,0,15,997,0,1000,-203,-430,0,0,0
20-Mar-14,46,32347,600,33558,29438,1266,2524,0,4516,0,28,998,0,1000,-211,-372,0,0,0
20-Mar-14,47,30163,600,31307,27431,1266,2524,0,4516,0,121,969,0,975,-128,-295,0,0,0
20-Mar-14,48,28741,600,30106,26192,1345,2524,0,4516,0,447,968,0,975,-76,-242,0,0,0
21-Mar-14,1,28417,600,30152,25992,1345,2524,0,4518,0,893,968,0,975,-87,-155,0,0,0
21-Mar-14,2,28647,600,30189,26287,1211,2524,0,4518,0,839,968,0,974,5,-103,0,0,0
21-Mar-14,3,28356,600,30040,26020,1211,2524,0,4518,0,996,968,0,975,44,-88,0,0,0
21-Mar-14,4,27730,600,29418,25462,1132,2524,0,4518,0,1000,968,0,974,48,-88,0,0,0
21-Mar-14,5,27031,600,29075,24821,1132,2524,0,4518,0,1356,968,0,975,24,-88,0,0,0
21-Mar-14,6,26976,600,29261,24743,1068,2524,0,4518,0,1544,968,0,974,-53,-88,0,0,0
21-Mar-14,7,26540,600,28819,24293,1068,2524,0,4518,0,1538,968,0,975,-53,-88,0,0,0
21-Mar-14,8,26078,600,28235,23838,992,2524,0,4518,0,1430,969,0,974,-39,-88,0,0,0
21-Mar-14,9,25786,600,28100,23583,992,2524,0,4518,0,1525,968,0,975,-101,-88,0,0,0
21-Mar-14,10,25862,600,27787,23671,1046,2524,0,4518,0,1180,968,0,975,-101,-44,0,0,0
21-Mar-14,11,26586,600,28522,24371,1046,2524,0,4518,0,1238,997,0,1000,-53,-45,0,0,0
21-Mar-14,12,27740,600,29534,25400,1013,2524,0,4518,0,1194,998,0,999,11,16,0,0,0
21-Mar-14,13,30330,600,31800,27849,1013,2524,38,4518,0,870,998,0,1000,46,10,0,0,0
21-Mar-14,14,33583,600,34566,30859,1068,2524,102,4518,0,344,998,0,1000,32,-39,0,0,0
21-Mar-14,15,36952,600,37682,33853,1068,2524,303,4518,22,30,998,0,938,-38,-84,0,0,0
21-Mar-14,16,38432,600,39276,35106,1058,2524,608,4518,66,15,998,0,938,-130,-165,0,0,0
21-Mar-14,17,39118,600,40176,35720,1058,2524,939,4518,66,15,998,0,1000,-195,-314,0,0,0
21-Mar-14,18,38827,600,40028,35475,1245,2524,1360,4518,66,16,998,0,1000,-233,-418,0,0,0
21-Mar-14,19,38884,600,40087,35523,1245,2524,1770,4518,66,13,998,0,1000,-234,-422,0,0,0
21-Mar-14,20,38633,600,39849,35284,1412,2524,2060,4518,66,12,998,0,1000,-251,-419,0,0,0
21-Mar-14,21,38349,600,39564,34978,1412,2524,2160,4518,66,11,998,0,889,-251,-419,0,0,0
21-Mar-14,22,38258,600,39473,34883,1456,2524,2340,4518,66,11,997,0,889,-251,-419,0,0,0
21-Mar-14,23,38299,600,39486,34907,1456,2524,2360,4518,66,10,998,0,894,-223,-420,0,0,0
21-Mar-14,24,38301,600,39485,34898,1429,2524,2240,4518,66,7,997,0,894,-203,-440,0,0,0
21-Mar-14,25,38214,600,39375,34821,1429,2524,2280,4518,66,6,998,0,976,-181,-440,0,0,0
21-Mar-14,26,37761,600,38926,34367,1427,2524,2210,4518,66,6,998,0,976,-209,-416,0,0,0
21-Mar-14,27,37339,600,38542,33969,1427,2524,2140,4518,66,5,998,0,1000,-251,-413,0,0,0
21-Mar-14,28,37143,600,38392,33857,1543,2524,2090,4518,20,5,998,0,1000,-251,-413,0,0,0
21-Mar-14,29,36611,600,37881,33389,1543,2524,1940,4518,0,6,998,0,1000,-251,-413,0,0,0
21-Mar-14,30,36358,600,37629,33150,1620,2524,1650,4518,0,7,997,0,1000,-251,-413,0,0,0
21-Mar-14,31,36401,600,37671,33169,1620,2524,1430,4518,0,6,998,0,1000,-251,-413,0,0,0
21-Mar-14,32,36877,600,38151,33626,1691,2524,1230,4518,0,10,998,0,1000,-251,-413,0,0,0
21-Mar-14,33,37741,600,39019,34442,1691,2524,976,4518,0,14,998,0,1000,-251,-413,0,0,0
21-Mar-14,34,38781,600,40060,35372,1432,2524,646,4518,0,15,998,0,1000,-251,-413,0,0,0
21-Mar-14,35,39666,600,40947,36172,1432,2524,313,4518,0,17,998,0,1000,-251,-413,0,0,0
21-Mar-14,36,39907,600,41158,36437,1343,2524,106,4518,0,21,998,0,1000,-217,-413,0,0,0
21-Mar-14,37,41261,600,42519,37733,1343,2524,23,4518,0,17,998,0,1000,-228,-413,0,0,0
21-Mar-14,38,43080,600,44330,39385,1408,2524,0,4518,0,11,997,0,1000,-221,-418,0,0,0
21-Mar-14,39,42781,600,44063,39134,1408,2524,0,4518,0,13,998,0,1000,-251,-418,0,0,0
21-Mar-14,40,41477,600,42760,37887,1366,2524,0,4518,0,14,998,0,1000,-251,-418,0,0,0
21-Mar-14,41,40127,600,41406,36576,1366,2524,0,4518,0,10,998,0,1000,-251,-418,0,0,0
21-Mar-14,42,38527,600,39803,35130,1314,2524,0,4518,0,12,998,0,1000,-251,-413,0,0,0
21-Mar-14,43,37121,600,38394,33834,1314,2524,0,4518,0,9,998,0,1000,-251,-413,0,0,0
21-Mar-14,44,35125,600,36403,31970,1268,2524,0,4518,0,14,998,0,1000,-251,-413,0,0,0
21-Mar-14,45,33375,600,34652,30322,1268,2524,0,4518,0,13,998,0,1000,-251,-413,0,0,0
21-Mar-14,46,31831,600,33084,28817,1204,2524,0,4518,0,22,998,0,1000,-229,-402,0,0,0
21-Mar-14,47,30015,600,31900,27054,1204,2524,0,4518,0,758,921,0,926,-172,-355,0,0,0
21-Mar-14,48,28862,600,31148,25988,1179,2524,0,4518,0,1159,919,0,925,-172,-355,0,0,0
22-Mar-14,1,28605,600,30878,25832,1179,2524,0,4520,0,1143,919,0,926,-186,-344,0,0,0
22-Mar-14,2,28718,600,30850,25977,1153,2524,0,4520,0,1136,919,0,926,-171,-225,0,0,0
22-Mar-14,3,28200,600,30188,25546,1153,2524,0,4520,0,1133,919,0,926,-97,-158,0,0,0
22-Mar-14,4,27462,600,29360,24899,1006,2524,0,4520,0,1077,919,0,925,-64,-157,0,0,0
22-Mar-14,5,26906,600,28867,24421,1006,2524,0,4520,0,1217,919,0,926,2,-144,0,0,0
22-Mar-14,6,26596,600,28548,24118,928,2524,0,4520,0,1257,919,0,925,16,-95,0,0,0
22-Mar-14,7,26193,600,28134,23700,928,2524,0,4520,0,1255,920,0,926,16,-86,0,0,0
22-Mar-14,8,25688,600,27654,23206,934,2524,0,4520,0,1254,919,0,925,16,-112,0,0,0
22-Mar-14,9,25149,600,27066,22748,934,2524,0,4520,0,1253,919,0,926,16,-64,0,0,0
22-Mar-14,10,25137,600,27082,22732,841,2524,0,4520,0,1236,919,0,925,0,-109,0,0,0
22-Mar-14,11,25320,600,27292,22953,841,2524,0,4520,0,1227,919,0,925,-63,-82,0,0,0
22-Mar-14,12,25587,600,27601,23208,867,2524,0,4520,0,1230,919,0,925,-74,-110,0,0,0
22-Mar-14,13,26463,600,28281,24100,867,2524,52,4520,0,1209,920,0,926,15,-9,0,0,0
22-Mar-14,14,27557,600,28856,25143,867,2524,200,4520,0,699,919,0,925,56,9,0,0,0
22-Mar-14,15,29163,600,29811,26582,867,2524,472,4520,0,19,994,0,998,46,-29,0,0,0
22-Mar-14,16,30439,600,31115,27755,866,2524,769,4520,0,11,998,0,998,25,-65,0,0,0
22-Mar-14,17,32386,600,33166,29456,866,2524,1100,4520,33,10,998,0,998,-59,-144,0,0,0
22-Mar-14,18,33624,600,34464,30511,1001,2524,1360,4520,98,11,997,0,998,-75,-252,0,0,0
22-Mar-14,19,34667,600,35622,31424,1001,2524,1660,4520,98,13,998,0,998,-139,-301,0,0,0
22-Mar-14,20,34921,600,35922,31630,1099,2524,1780,4520,98,15,998,0,999,-161,-323,0,0,0
22-Mar-14,21,34963,600,35989,31587,1099,2524,1890,4520,128,13,998,0,998,-196,-345,0,0,0
22-Mar-14,22,34831,600,35838,31415,1193,2524,2050,4520,138,14,998,0,998,-201,-330,0,0,0
22-Mar-14,23,34728,600,35826,31346,1193,2524,2050,4520,70,14,998,0,998,-201,-353,0,0,0
22-Mar-14,24,34732,600,35946,31371,1267,2524,2140,4520,16,11,998,0,998,-201,-418,0,0,0
22-Mar-14,25,34720,600,35949,31390,1267,2524,2010,4520,0,10,998,0,998,-201,-418,0,0,0
22-Mar-14,26,34401,600,35638,31083,1279,2524,1940,4520,0,14,998,0,999,-209,-414,0,0,0
22-Mar-14,27,34048,600,35305,30767,1279,2524,1890,4520,0,14,998,0,998,-249,-394,0,0,0
22-Mar-14,28,33756,600,35008,30506,1234,2524,1860,4520,0,10,998,0,998,-249,-393,0,0,0
22-Mar-14,29,33417,600,34671,30236,1234,2524,1760,4520,0,12,998,0,998,-249,-393,0,0,0
22-Mar-14,30,33177,600,34429,30031,1083,2524,1510,4520,0,10,998,0,998,-249,-393,0,0,0
22-Mar-14,31,33180,600,34393,30020,1083,2524,1240,4520,0,9,998,0,998,-206,-398,0,0,0
22-Mar-14,32,33440,600,34654,30358,1117,2524,979,4520,0,10,998,0,998,-184,-420,0,0,0
22-Mar-14,33,34015,600,35202,30860,1117,2524,764,4520,0,14,998,0,998,-154,-419,0,0,0
22-Mar-14,34,35053,600,36216,31809,1055,2524,498,4520,0,15,997,0,998,-129,-419,0,0,0
22-Mar-14,35,36337,600,37462,32937,1055,2524,306,4520,61,17,998,0,998,-150,-419,0,0,0
22-Mar-14,36,37307,600,38428,33848,958,2524,128,4520,98,20,998,0,998,-180,-419,0,0,0
22-Mar-14,37,38467,600,39585,34968,958,2524,44,4520,145,15,998,0,998,-229,-419,0,0,0
22-Mar-14,38,40262,600,41251,36446,844,2524,0,4520,232,8,998,0,998,-194,-419,0,0,0
22-Mar-14,39,40195,600,41201,36332,844,2524,0,4520,230,9,997,0,998,-248,-379,0,0,0
22-Mar-14,40,38951,600,40120,35375,850,2524,0,4520,94,13,998,0,998,-251,-399,0,0,0
22-Mar-14,41,37800,600,39064,34341,850,2524,0,4520,0,14,998,0,998,-251,-399,0,0,0
22-Mar-14,42,36571,600,37831,33288,819,2524,0,4520,0,10,998,0,998,-251,-399,0,0,0
22-Mar-14,43,35305,600,36567,32102,819,2524,0,4520,0,12,997,0,998,-251,-399,0,0,0
22-Mar-14,44,33958,600,35190,30885,784,2524,0,4520,0,11,998,0,998,-251,-370,0,0,0
22-Mar-14,45,32418,600,33588,29426,784,2524,0,4520,0,11,997,0,999,-249,-310,0,0,0
22-Mar-14,46,31376,600,32420,28319,819,2524,0,4520,0,15,995,0,998,-207,-222,0,0,0
22-Mar-14,47,29834,600,31192,26882,819,2524,0,4520,0,490,896,0,900,-88,-180,0,0,0
22-Mar-14,48,28707,600,30367,25902,829,2524,0,4520,0,865,894,0,899,-76,-119,0,0,0
23-Mar-14,1,28439,600,30270,25767,829,2524,0,4522,0,1131,895,0,899,-32,-68,0,0,0
23-Mar-14,2,28364,600,30233,25853,882,2524,0,4522,0,1149,894,0,900,-64,-56,0,0,0
23-Mar-14,3,27744,600,29578,25342,882,2524,0,4522,0,1234,895,0,899,11,51,0,0,0
23-Mar-14,4,26912,600,28776,24633,900,2524,0,4522,0,1209,895,0,900,-55,68,0,0,0
23-Mar-14,5,26228,600,28092,24044,900,2524,0,4522,0,1264,895,0,899,21,85,0,0,0
23-Mar-14,6,26014,600,27899,23789,1012,2524,0,4522,0,1285,895,0,899,56,115,0,0,0
23-Mar-14,7,25483,600,27415,23250,1012,2524,0,4522,0,1332,895,0,900,56,134,0,0,0
23-Mar-14,8,24732,600,26664,22530,967,2524,0,4522,0,1332,895,0,899,56,133,0,0,0
23-Mar-14,9,24350,600,26250,22218,967,2524,0,4522,0,1300,895,0,900,34,68,0,0,0
23-Mar-14,10,24162,600,26024,22017,955,2524,0,4522,0,1217,895,0,899,-45,40,0,0,0
23-Mar-14,11,24259,600,26225,22030,955,2524,0,4522,0,1307,895,0,900,-45,-14,0,0,0
23-Mar-14,12,24197,600,26141,21946,1020,2524,0,4522,0,1302,895,0,899,-22,-20,0,0,0
23-Mar-14,13,24498,600,26384,22273,1020,2524,60,4522,0,1286,895,0,899,16,11,0,0,0
23-Mar-14,14,25203,600,27083,22925,1000,2524,221,4522,0,1280,895,0,899,16,159,0,0,0
23-Mar-14,15,26244,600,28093,23871,1000,2524,464,4522,0,1249,894,0,899,16,175,0,0,0
23-Mar-14,16,27069,600,28944,24676,1003,2524,717,4522,0,1275,894,0,900,16,97,0,0,0
23-Mar-14,17,28492,600,29960,25995,1003,2524,1060,4522,0,759,989,0,998,-57,-52,0,0,0
23-Mar-14,18,29977,600,30922,27355,1176,2524,1380,4522,0,67,993,0,998,-87,-191,0,0,0
23-Mar-14,19,31395,600,32554,28659,1176,2524,1600,4522,0,10,997,0,998,-209,-340,0,0,0
23-Mar-14,20,32304,600,33507,29549,1294,2524,1790,4522,0,11,997,0,998,-159,-433,0,0,0
23-Mar-14,21,33228,600,34414,30342,1294,2524,1820,4522,16,9,997,0,998,-158,-435,0,0,0
23-Mar-14,22,33818,600,34936,30751,1196,2524,2000,4522,159,16,998,0,998,-226,-435,0,0,0
23-Mar-14,23,34122,600,35172,31002,1196,2524,2080,4522,161,16,997,0,998,-160,-435,0,0,0
23-Mar-14,24,34545,600,35580,31321,1285,2524,2060,4522,224,16,998,0,998,-145,-498,0,0,0
23-Mar-14,25,34846,600,35891,31572,1285,2524,2070,4522,244,14,998,0,998,-169,-506,0,0,0
23-Mar-14,26,34889,600,35945,31605,1207,2524,2080,4522,244,13,998,0,998,-249,-438,0,0,0
23-Mar-14,27,34440,600,35472,31199,1207,2524,2040,4522,234,12,998,0,998,-251,-403,0,0,0
23-Mar-14,28,34008,600,35169,30944,1270,2524,1920,4522,113,15,998,0,998,-251,-408,0,0,0
23-Mar-14,29,33792,600,35098,30889,1270,2524,1850,4522,0,12,998,0,998,-251,-443,0,0,0
23-Mar-14,30,33471,600,34776,30574,1225,2524,1690,4522,0,11,998,0,998,-251,-443,0,0,0
23-Mar-14,31,33649,600,34954,30689,1225,2524,1470,4522,0,11,998,0,998,-251,-443,0,0,0
23-Mar-14,32,34093,600,35391,31123,1086,2524,1250,4522,0,11,998,0,998,-251,-436,0,0,0
23-Mar-14,33,34879,600,36182,31826,1086,2524,976,4522,22,11,998,0,998,-251,-463,0,0,0
23-Mar-14,34,35856,600,37051,32606,814,2524,677,4522,66,13,998,0,998,-184,-464,0,0,0
23-Mar-14,35,36832,600,37978,33478,814,2524,451,4522,86,18,998,0,998,-150,-464,0,0,0
23-Mar-14,36,37459,600,38558,34018,670,2524,206,4522,106,18,997,0,998,-150,-437,0,0,0
23-Mar-14,37,38869,600,40005,35322,670,2524,70,4522,161,17,998,0,998,-216,-464,0,0,0
23-Mar-14,38,40883,600,42028,37080,410,2524,0,4522,161,7,998,0,998,-235,-464,0,0,0
23-Mar-14,39,41712,600,42875,37714,410,2524,0,4522,158,6,998,0,998,-251,-464,0,0,0
23-Mar-14,40,40785,600,41995,36927,329,2524,0,4522,64,12,998,0,998,-229,-433,0,0,0
23-Mar-14,41,40273,600,41565,36444,329,2524,0,4522,0,12,998,0,998,-251,-429,0,0,0
23-Mar-14,42,38741,600,40016,35065,256,2524,0,4522,0,12,998,0,998,-251,-412,0,0,0
23-Mar-14,43,37358,600,38649,33798,256,2524,0,4522,0,11,998,0,998,-251,-429,0,0,0
23-Mar-14,44,35300,600,36593,31941,211,2524,0,4522,0,13,998,0,998,-251,-429,0,0,0
23-Mar-14,45,33688,600,34979,30432,211,2524,0,4522,0,11,996,0,998,-251,-429,0,0,0
23-Mar-14,46,31868,600,33162,28645,170,2524,0,4522,0,16,994,0,998,-249,-429,0,0,0
23-Mar-14,47,29939,600,31904,26826,170,2524,0,4522,0,717,921,0,926,-228,-420,0,0,0
23-Mar-14,48,28820,600,31222,25834,141,2524,0,4522,0,1164,919,0,926,-219,-419,0,0,0
24-Mar-14,1,28636,600,31005,25728,141,2524,0,4525,0,1339,919,0,926,-103,-327,0,0,0
24-Mar-14,2,28942,600,30975,26063,135,2524,0,4525,0,1256,919,0,926,34,-177,0,0,0
24-Mar-14,3,28891,600,30857,26044,135,2524,0,4525,0,1331,919,0,926,108,-35,0,0,0
24-Mar-14,4,28365,600,30302,25581,138,2524,0,4525,0,1332,919,0,926,114,-5,0,0,0
24-Mar-14,5,27900,600,29825,25164,138,2524,0,4525,0,1325,920,0,926,114,68,0,0,0
24-Mar-14,6,27889,600,29803,25128,174,2524,0,4525,0,1314,919,0,926,114,210,0,0,0
24-Mar-14,7,27552,600,29462,24758,174,2524,0,4525,0,1310,920,0,926,114,285,0,0,0
24-Mar-14,8,26960,600,28864,24180,210,2524,0,4525,0,1304,919,0,926,114,294,0,0,0
24-Mar-14,9,26751,600,28649,24048,210,2524,0,4525,0,1298,919,0,926,114,294,0,0,0
24-Mar-14,10,26830,600,28714,24145,289,2524,0,4525,0,1284,919,0,926,114,294,0,0,0
24-Mar-14,11,27671,600,29549,24980,289,2524,0,4525,0,1278,990,0,999,114,262,0,0,0
24-Mar-14,12,28686,600,30568,25931,343,2524,0,4525,0,1282,997,0,999,144,228,0,0,0
24-Mar-14,13,31546,600,32985,28634,343,2524,78,4525,0,839,697,0,625,179,248,0,0,0
24-Mar-14,14,34699,600,35333,31520,396,2524,325,4525,0,34,691,0,624,112,249,0,0,0
24-Mar-14,15,38147,600,38764,34643,396,2524,630,4525,0,17,680,0,625,120,176,0,0,0
24-Mar-14,16,39612,600,40227,35956,540,2524,974,4525,0,15,676,0,624,46,27,0,0,0
24-Mar-14,17,40003,600,40868,36295,540,2524,1310,4525,0,18,984,0,1000,-124,-123,0,0,0
24-Mar-14,18,40094,600,41108,36433,677,2524,1650,4525,0,18,998,0,999,-165,-231,0,0,0
24-Mar-14,19,40570,600,41653,36891,677,2524,2000,4525,0,18,998,0,999,-137,-328,0,0,0
24-Mar-14,20,40485,600,41610,36875,840,2524,2270,4525,0,18,998,0,999,-111,-396,0,0,0
24-Mar-14,21,40084,600,41229,36554,840,2524,2490,4525,0,18,998,0,999,-108,-419,0,0,0
24-Mar-14,22,39978,600,41135,36502,999,2524,2620,4525,0,13,998,0,1000,-113,-431,0,0,0
24-Mar-14,23,39718,600,40945,36288,999,2524,2700,4525,0,11,998,0,999,-152,-464,0,0,0
24-Mar-14,24,39682,600,40935,36253,1207,2524,2690,4525,0,7,998,0,999,-182,-464,0,0,0
24-Mar-14,25,39675,600,40910,36254,1207,2524,2620,4525,0,7,998,0,999,-154,-474,0,0,0
24-Mar-14,26,39471,600,40684,36076,1298,2524,2570,4525,0,5,998,0,999,-166,-442,0,0,0
24-Mar-14,27,39141,600,40371,35791,1298,2524,2450,4525,0,5,998,0,999,-151,-474,0,0,0
24-Mar-14,28,38917,600,40170,35672,1415,2524,2330,4525,0,5,998,0,999,-183,-465,0,0,0
24-Mar-14,29,38869,600,40144,35677,1415,2524,2110,4525,0,5,998,0,999,-251,-419,0,0,0
24-Mar-14,30,38693,600,39957,35551,1429,2524,1840,4525,0,5,998,0,999,-251,-408,0,0,0
24-Mar-14,31,38581,600,39840,35450,1429,2524,1540,4525,0,5,998,0,999,-251,-403,0,0,0
24-Mar-14,32,39254,600,40516,36131,1370,2524,1250,4525,0,5,998,0,999,-251,-406,0,0,0
24-Mar-14,33,40174,600,41464,37003,1370,2524,927,4525,0,6,998,0,999,-251,-433,0,0,0
24-Mar-14,34,41464,600,42756,38145,1286,2524,574,4525,0,8,998,0,999,-251,-433,0,0,0
24-Mar-14,35,42217,600,43516,38786,1286,2524,298,4525,0,15,998,0,999,-251,-433,0,0,0
24-Mar-14,36,42754,600,44053,39290,1142,2524,106,4525,0,15,997,0,999,-251,-433,0,0,0
24-Mar-14,37,43910,600,45213,40401,1142,2524,28,4525,0,19,756,0,694,-251,-433,0,0,0
24-Mar-14,38,45630,600,46924,41931,1143,2524,0,4525,0,10,742,0,693,-251,-433,0,0,0
24-Mar-14,39,45540,600,46838,41733,1143,2524,0,4525,0,14,993,0,999,-251,-433,0,0,0
24-Mar-14,40,44234,600,45538,40482,1168,2524,0,4525,0,20,998,0,999,-251,-433,0,0,0
24-Mar-14,41,42892,600,44189,39212,1168,2524,0,4525,0,23,998,0,999,-241,-433,0,0,0
24-Mar-14,42,41187,600,42479,37730,1190,2524,0,4525,0,18,997,0,999,-241,-433,0,0,0
24-Mar-14,43,39063,600,40365,35765,1190,2524,0,4525,0,18,998,0,999,-251,-433,0,0,0
24-Mar-14,44,36657,600,37929,33625,1189,2524,0,4525,0,17,998,0,999,-251,-404,0,0,0
24-Mar-14,45,34543,600,35792,31713,1189,2524,0,4525,0,14,998,0,999,-216,-419,0,0,0
24-Mar-14,46,32481,600,33790,29719,1177,2524,0,4525,0,48,998,0,999,-232,-429,0,0,0
24-Mar-14,47,30182,600,32014,27578,1177,2524,0,4525,0,743,998,0,999,-101,-388,0,0,0
24-Mar-14,48,28726,600,30703,26264,1128,2524,0,4525,0,1123,998,0,999,18,-254,0,0,0
25-Mar-14,1,28491,600,30392,26108,1128,2524,0,4527,0,1123,998,0,999,3,-178,0,0,0
25-Mar-14,2,28837,600,30811,26468,1165,2524,0,4527,0,1126,998,0,999,-70,-178,0,0,0
25-Mar-14,3,28587,600,30687,26232,1165,2524,0,4527,0,1252,998,0,999,-70,-178,0,0,0
25-Mar-14,4,27809,600,29954,25523,1149,2524,0,4527,0,1249,997,0,999,-118,-178,0,0,0
25-Mar-14,5,27441,600,29531,25199,1149,2524,0,4527,0,1164,998,0,999,-130,-196,0,0,0
25-Mar-14,6,27560,600,29547,25260,1032,2524,0,4527,0,1060,998,0,999,-130,-197,0,0,0
25-Mar-14,7,27144,600,29360,24791,1032,2524,0,4527,0,1236,998,0,999,-130,-250,0,0,0
25-Mar-14,8,26673,600,28910,24306,885,2524,0,4527,0,1219,998,0,999,-130,-288,0,0,0
25-Mar-14,9,26495,600,28660,24181,885,2524,0,4527,0,1145,998,0,999,-130,-290,0,0,0
25-Mar-14,10,26793,600,28985,24464,753,2524,0,4527,0,1199,998,0,999,-130,-263,0,0,0
25-Mar-14,11,27502,600,29600,25126,753,2524,0,4527,0,1203,896,0,897,-98,-197,0,0,0
25-Mar-14,12,28589,600,30592,26074,558,2524,0,4527,0,1207,894,0,897,-84,-112,0,0,0
25-Mar-14,13,31731,600,32945,28982,558,2524,60,4527,0,563,992,0,998,-16,-35,0,0,0
25-Mar-14,14,35014,600,35823,31959,480,2524,106,4527,0,10,997,0,998,-81,-118,0,0,0
25-Mar-14,15,38677,600,39597,35243,480,2524,225,4527,0,11,998,0,998,-125,-184,0,0,0
25-Mar-14,16,40390,600,41378,36752,425,2524,361,4527,0,16,998,0,998,-125,-247,0,0,0
25-Mar-14,17,41451,600,42616,37696,425,2524,495,4527,0,17,998,0,998,-198,-350,0,0,0
25-Mar-14,18,41759,600,43081,38004,397,2524,620,4527,0,15,998,0,998,-251,-456,0,0,0
25-Mar-14,19,42401,600,43728,38600,397,2524,796,4527,0,15,998,0,999,-251,-461,0,0,0
25-Mar-14,20,42491,600,43814,38663,386,2524,945,4527,0,11,998,0,999,-251,-461,0,0,0
25-Mar-14,21,42508,600,43832,38642,386,2524,1050,4527,0,12,998,0,999,-251,-461,0,0,0
25-Mar-14,22,42484,600,43811,38635,405,2524,1120,4527,0,15,998,0,999,-251,-461,0,0,0
25-Mar-14,23,42600,600,43926,38736,405,2524,1220,4527,0,14,998,0,999,-251,-461,0,0,0
25-Mar-14,24,42750,600,44075,38863,451,2524,1230,4527,0,13,998,0,999,-251,-461,0,0,0
25-Mar-14,25,42905,600,44229,39011,451,2524,1190,4527,0,12,998,0,999,-251,-461,0,0,0
25-Mar-14,26,42670,600,43995,38783,457,2524,1140,4527,0,13,998,0,999,-251,-461,0,0,0
25-Mar-14,27,42329,600,43626,38458,457,2524,1080,4527,0,9,998,0,999,-251,-437,0,0,0
25-Mar-14,28,42154,600,43447,38327,494,2524,1010,4527,0,7,998,0,999,-251,-435,0,0,0
25-Mar-14,29,42153,600,43444,38363,494,2524,943,4527,0,5,998,0,999,-251,-435,0,0,0
25-Mar-14,30,41914,600,43205,38163,603,2524,824,4527,0,5,998,0,999,-251,-435,0,0,0
25-Mar-14,31,41730,600,43021,37971,603,2524,740,4527,0,5,998,0,999,-251,-435,0,0,0
25-Mar-14,32,42311,600,43592,38580,593,2524,644,4527,0,5,998,0,999,-251,-425,0,0,0
25-Mar-14,33,43158,600,44440,39328,593,2524,493,4527,0,6,998,0,999,-251,-425,0,0,0
25-Mar-14,34,43956,600,45246,40024,567,2524,341,4527,0,11,998,0,999,-251,-428,0,0,0
25-Mar-14,35,44773,600,46097,40749,567,2524,204,4527,0,15,998,0,793,-251,-458,0,0,0
25-Mar-14,36,44876,600,46203,40839,514,2524,91,4527,0,18,998,0,793,-251,-458,0,0,0
25-Mar-14,37,45340,600,46669,41288,514,2524,26,4527,0,20,998,0,999,-251,-458,0,0,0
25-Mar-14,38,46782,600,48107,42539,451,2524,0,4527,0,16,998,0,999,-251,-458,0,0,0
25-Mar-14,39,46979,600,48263,42670,451,2524,0,4527,0,18,998,0,999,-237,-429,0,0,0
